 ALTURA GPSALT IGRF mag_res reg LAT LONG Line MAGIGRF X Y
3012 157.66 1249.9 22764.694 -0.4615629101002199 -45.72243708989978 -27.733016999999997 -49.150197 12150 -46.184 6931002.0 682342.0
3013 175.0 1251.8 22764.686 -1.6147750082311205 -45.67322499176888 -27.731976 -49.150203000000005 12150 -47.288000000000004 6931117.0 682343.0
3014 207.71 1254.68 22764.677000000003 -2.4959871063621293 -45.62401289363787 -27.730938000000002 -49.150207 12150 -48.12 6931232.0 682344.0
3015 230.29 1257.74 22764.667999999998 -3.264199204493025 -45.574800795506974 -27.729902000000003 -49.150214 12150 -48.839 6931347.0 682345.0
3016 210.16 1260.2 22764.659 -4.254636656338448 -45.52636334366156 -27.728869 -49.15023 12150 -49.781000000000006 6931462.0 682345.0
3017 216.31 1262.16 22764.648999999998 -5.6136529129505135 -45.478347087049485 -27.727837 -49.150251000000004 12150 -51.092 6931576.0 682345.0
3018 222.41 1263.18 22764.639 -6.809894523277116 -45.43110547672289 -27.726808000000002 -49.150279 12150 -52.24100000000001 6931690.0 682344.0
3019 226.17 1264.11 22764.629 -8.28813613360358 -45.38386386639642 -27.72578 -49.150309 12150 -53.672 6931804.0 682343.0
3020 227.5 1264.63 22764.619 -9.281377743930179 -45.33662225606982 -27.724755 -49.150335 12150 -54.618 6931918.0 682342.0
3021 208.74 1265.74 22764.61 -9.409198159023312 -45.289801840976686 -27.723732000000002 -49.150357 12150 -54.699 6932031.0 682341.0
3022 188.22 1266.86 22764.601000000002 -9.126793220401815 -45.242206779598185 -27.722711 -49.150379 12150 -54.369 6932144.0 682341.0
3023 191.65 1267.87 22764.591 -8.29038828178043 -45.19461171821957 -27.721690000000002 -49.150395 12150 -53.485 6932257.0 682341.0
3024 188.66 1269.76 22764.582000000002 -7.817757989444523 -45.146242010555476 -27.720670000000002 -49.150407 12150 -52.964 6932370.0 682342.0
3025 195.6 1271.04 22764.574 -8.044548892342071 -45.097451107657925 -27.71965 -49.150409 12150 -53.141999999999996 6932484.0 682343.0
3026 168.74 1272.35 22764.566000000003 -8.608693246291537 -45.04830675370846 -27.718628999999996 -49.150411 12150 -53.657 6932597.0 682345.0
3027 132.84 1273.76 22764.557 -8.944288307670156 -45.000711692329844 -27.717609000000003 -49.150420000000004 12150 -53.945 6932710.0 682345.0
3028 99.86 1274.03 22764.548 -9.165883369048771 -44.95311663095123 -27.716588 -49.150438 12150 -54.119 6932823.0 682345.0
3029 86.5 1275.13 22764.537999999997 -9.456703784141908 -44.90629621585809 -27.715566 -49.150463 12150 -54.363 6932936.0 682344.0
3030 82.54 1278.18 22764.529 -9.719298845520413 -44.85870115447959 -27.714551 -49.150489 12150 -54.578 6933049.0 682344.0
3031 83.55 1282.96 22764.519 -10.093502223861144 -44.81349777613885 -27.713545 -49.150519 12150 -54.907 6933160.0 682342.0
3032 90.63 1287.82 22764.51 -10.40448024848748 -44.767519751512516 -27.712547999999998 -49.150549 12150 -55.172 6933271.0 682341.0
3033 98.68 1291.43 22764.5 -10.667037077880238 -44.72196292211976 -27.711557 -49.150578 12150 -55.388999999999996 6933381.0 682340.0
3034 104.23 1293.38 22764.491 -10.845947358325027 -44.67605264167497 -27.710569 -49.150595 12150 -55.522 6933490.0 682340.0
3035 109.19 1294.69 22764.482999999997 -10.846857638769926 -44.63014236123007 -27.709582 -49.150611 12150 -55.477 6933599.0 682340.0
3036 123.69 1295.65 22764.475 -10.580963760733653 -44.58303623926634 -27.708596999999997 -49.150617 12150 -55.163999999999994 6933709.0 682341.0
3037 129.52 1296.02 22764.467 -10.177648687463922 -44.53635131253608 -27.707612 -49.150618 12150 -54.714 6933818.0 682342.0
3038 126.09 1294.73 22764.458 -9.430333614194303 -44.4896663858057 -27.706622999999997 -49.150625 12150 -53.92 6933927.0 682343.0
3039 130.67 1291.96 22764.45 -9.339439736158027 -44.44256026384197 -27.70563 -49.150638 12150 -53.782 6934037.0 682344.0
3040 136.72 1289.3 22764.441000000003 -9.357417760784244 -44.39658223921575 -27.704633 -49.150659999999995 12150 -53.754 6934148.0 682343.0
3041 137.84 1287.01 22764.432 -9.386395785410464 -44.35060421458953 -27.703631 -49.150684999999996 12150 -53.736999999999995 6934259.0 682342.0
3042 132.9 1284.02 22764.422000000002 -9.30314845632217 -44.30385154367783 -27.702626000000002 -49.15071 12150 -53.607 6934370.0 682342.0
3043 118.52 1280.94 22764.412999999997 -9.21554767618185 -44.25745232381815 -27.701615999999998 -49.150729 12150 -53.473 6934482.0 682341.0
3044 108.12 1277.18 22764.405 -9.123692030131423 -44.20830796986858 -27.700599 -49.150735 12150 -53.332 6934595.0 682343.0
3045 142.46 581.97 22767.711 37.429140459664424 -57.31714045966442 -27.989589000000002 -49.140767 12160 -19.887999999999998 6902558.0 682840.0
3046 126.21 579.5 22767.697999999997 36.84212420305235 -57.26912420305235 -27.988564 -49.140783 12160 -20.427 6902672.0 682840.0
3047 122.39 573.11 22767.685 35.634686751206935 -57.220686751206934 -27.987522 -49.140803000000005 12160 -21.586 6902787.0 682840.0
3048 120.2 566.01 22767.673 34.59721106737567 -57.17021106737567 -27.986464 -49.140811 12160 -22.573 6902905.0 682841.0
3049 115.87 560.89 22767.661 33.53953954202546 -57.11853954202546 -27.985389 -49.140808 12160 -23.579 6903024.0 682843.0
3050 122.92 557.95 22767.648999999998 32.64167217515631 -57.06567217515631 -27.984303000000004 -49.140797 12160 -24.424 6903144.0 682846.0
3051 123.85 555.83 22767.637000000002 31.76538361305382 -57.01238361305382 -27.983210999999997 -49.140783 12160 -25.247 6903265.0 682849.0
3052 125.92 552.89 22767.626 31.247673855717878 -56.958673855717876 -27.982114000000003 -49.140772 12160 -25.711 6903387.0 682852.0
3053 111.07 547.06 22767.613999999998 30.563385293615276 -56.905385293615275 -27.981016999999998 -49.140764000000004 12160 -26.342 6903508.0 682855.0
3054 110.66 540.31 22767.601000000002 29.85845018256481 -56.85245018256481 -27.979916999999997 -49.140767 12160 -26.994 6903630.0 682857.0
3055 126.85 535.74 22767.589 28.90328971779971 -56.80028971779971 -27.978814 -49.140769 12160 -27.897 6903752.0 682858.0
3056 125.21 532.82 22767.576 27.75612925303473 -56.748129253034726 -27.977711 -49.140778000000005 12160 -28.991999999999997 6903874.0 682859.0
3057 119.03 529.52 22767.562 26.720322239321767 -56.696322239321766 -27.976611 -49.140794 12160 -29.976 6903997.0 682859.0
3058 113.91 526.93 22767.549 25.36735761607572 -56.64535761607572 -27.975510999999997 -49.140819 12160 -31.278000000000002 6904118.0 682859.0
3059 113.95 527.59 22767.535 24.33294228540052 -56.595942285400525 -27.974421999999997 -49.140858 12160 -32.263000000000005 6904239.0 682857.0
3060 117.77 533.39 22767.52 23.018722796244262 -56.547722796244265 -27.973342 -49.140903 12160 -33.529 6904359.0 682854.0
3061 126.37 543.8 22767.505 22.133345697554923 -56.50034569755492 -27.972275 -49.140956 12160 -34.367 6904477.0 682851.0
3062 120.53 555.42 22767.49 21.43793908667 -56.454939086669995 -27.971217 -49.141022 12160 -35.016999999999996 6904594.0 682846.0
3063 126.55 567.16 22767.475 20.319532475785074 -56.40953247578508 -27.970167 -49.141094 12160 -36.09 6904711.0 682841.0
3064 110.25 579.99 22767.459 18.768547060133614 -56.36454706013361 -27.969125 -49.141164 12160 -37.596 6904827.0 682836.0
3065 94.78 594.29 22767.445 17.91962938866346 -56.31962938866346 -27.968092 -49.141217 12160 -38.4 6904941.0 682832.0
3066 90.81 610.12 22767.432 16.333583619855922 -56.27358361985592 -27.967075 -49.141258 12160 -39.94 6905054.0 682830.0
3067 102.82 626.17 22767.417999999998 15.341154887800656 -56.22915488780066 -27.966069 -49.141306 12160 -40.888000000000005 6905165.0 682827.0
3068 87.48 638.02 22767.404 14.232079606797427 -56.18507960679743 -27.965066999999998 -49.141360999999996 12160 -41.953 6905277.0 682823.0
3069 110.97 648.05 22767.39 13.221425521027655 -56.14142552102766 -27.964067 -49.141417 12160 -42.92 6905388.0 682819.0
3070 118.14 658.71 22767.376 14.233643337920256 -56.096643337920256 -27.963069 -49.141461 12160 -41.863 6905498.0 682817.0
3071 112.29 669.7 22767.363999999998 16.9860865085275 -56.0510865085275 -27.962078 -49.141489 12160 -39.065 6905608.0 682816.0
3072 108.53 680.93 22767.352000000003 19.064755032849256 -56.00475503284925 -27.961085999999998 -49.1415 12160 -36.94 6905718.0 682816.0
3073 85.33 690.53 22767.341 19.830070106118868 -55.95807010611887 -27.960096999999998 -49.141503 12160 -36.128 6905827.0 682817.0
3074 96.88 698.91 22767.33 20.249189337869666 -55.91018933786967 -27.959108 -49.141506 12160 -35.661 6905937.0 682819.0
3075 104.81 707.37 22767.32 20.144308569620456 -55.86230856962046 -27.958116999999998 -49.141503 12160 -35.718 6906047.0 682821.0
3076 102.82 715.25 22767.308999999997 19.652427801371253 -55.81442780137125 -27.957125 -49.141496999999994 12160 -36.162 6906157.0 682823.0
3077 95.89 723.51 22767.299 19.366772386836452 -55.76577238683645 -27.956131 -49.141483 12160 -36.399 6906267.0 682826.0
3078 86.27 730.97 22767.289 18.849342326016284 -55.71634232601628 -27.955136 -49.141461 12160 -36.867 6906377.0 682830.0
3079 106.35 737.84 22767.279 18.930912265196113 -55.66691226519611 -27.954139 -49.141442 12160 -36.736 6906487.0 682834.0
3080 130.12 743.89 22767.269 18.77183565542797 -55.61783565542797 -27.953139 -49.141419 12160 -36.846 6906598.0 682837.0
3081 147.77 745.3 22767.259 18.64056320414089 -55.56756320414089 -27.952128000000002 -49.141405999999996 12160 -36.927 6906710.0 682841.0
3082 157.88 741.91 22767.249 18.021223008672365 -55.51722300867237 -27.9511 -49.141391999999996 12160 -37.496 6906824.0 682844.0
3083 170.0 737.16 22767.237999999998 16.96681506902253 -55.46681506902253 -27.950053000000004 -49.141383000000005 12160 -38.5 6906940.0 682846.0
3084 180.93 730.06 22767.226000000002 14.82914354367233 -55.41514354367233 -27.948981 -49.141386 12160 -40.586 6907059.0 682848.0
3085 171.42 723.97 22767.213 13.114404274140803 -55.3634042741408 -27.947889 -49.141394 12160 -42.248999999999995 6907180.0 682849.0
3086 173.55 718.62 22767.2 11.015597260427832 -55.31159726042784 -27.946775 -49.141414000000005 12160 -44.29600000000001 6907303.0 682849.0
3087 180.02 715.55 22767.186 7.531301307299991 -55.25930130729999 -27.945644 -49.141442 12160 -47.728 6907429.0 682848.0
3088 174.91 715.34 22767.172000000002 6.870780000457621 -55.20778000045762 -27.944506 -49.141481 12160 -48.336999999999996 6907555.0 682846.0
3089 150.91 717.5 22767.157000000003 5.687612144667398 -55.15661214466739 -27.943358 -49.141533 12160 -49.468999999999994 6907682.0 682843.0
3090 125.56 721.05 22767.141 4.083797739929068 -55.105797739929066 -27.942208 -49.141591999999996 12160 -51.022 6907810.0 682839.0
3091 100.4 727.24 22767.126 2.28882572565778 -55.055825725657776 -27.941072 -49.141653000000005 12160 -52.766999999999996 6907936.0 682835.0
3092 99.77 735.5 22767.111 1.3411172970867398 -55.007117297086744 -27.939961 -49.141714 12160 -53.666000000000004 6908059.0 682831.0
3093 86.04 745.87 22767.095 1.8714471005014488 -54.96044710050145 -27.938878000000003 -49.141783000000004 12160 -53.089 6908179.0 682826.0
3094 82.07 756.01 22767.08 2.598815135902001 -54.915815135902 -27.937819 -49.141853000000005 12160 -52.317 6908296.0 682820.0
3095 104.02 761.34 22767.065 3.334055073965054 -54.870055073965055 -27.936781 -49.141921999999994 12160 -51.536 6908412.0 682816.0
3096 103.87 761.24 22767.051 4.20313740249491 -54.82513740249491 -27.935746999999996 -49.141981 12160 -50.622 6908526.0 682812.0
3097 124.08 757.4 22767.037999999997 3.1840238895058235 -54.77902388950582 -27.934711 -49.142028 12160 -51.595 6908641.0 682809.0
3098 139.32 749.33 22767.023999999998 0.28271453499791477 -54.73171453499791 -27.933660999999997 -49.142067 12160 -54.449 6908757.0 682807.0
3099 142.26 739.85 22767.012000000002 -2.657986502547878 -54.682013497452125 -27.932596999999998 -49.142081 12160 -57.34 6908875.0 682807.0
3100 149.25 729.06 22767.001 -4.140500418364887 -54.629499581635116 -27.931514 -49.142078000000005 12160 -58.77 6908996.0 682809.0
3101 151.85 717.34 22766.99 -4.698210175700936 -54.57578982429906 -27.930408 -49.142064000000005 12160 -59.273999999999994 6909118.0 682812.0
3102 154.21 705.62 22766.979 -6.277536969789288 -54.52046303021071 -27.929285999999998 -49.142042 12160 -60.798 6909242.0 682816.0
3103 158.37 696.67 22766.967 -7.486352703292404 -54.4646472967076 -27.928144 -49.142031 12160 -61.951 6909369.0 682819.0
3104 130.61 692.01 22766.955 -9.149393790510153 -54.409606209489844 -27.926992 -49.142036 12160 -63.559 6909496.0 682821.0
3105 146.11 689.35 22766.942000000003 -9.882502621909225 -54.35449737809077 -27.925836 -49.142047 12160 -64.237 6909625.0 682822.0
3106 150.64 684.42 22766.929 -10.614190258074842 -54.29980974192516 -27.924675 -49.142053000000004 12160 -64.914 6909753.0 682823.0
3107 148.27 677.85 22766.917 -7.457494930992851 -54.24350506900715 -27.923508 -49.14205 12160 -61.701 6909883.0 682825.0
3108 171.58 671.51 22766.906000000003 -7.686123542767305 -54.1848764572327 -27.922333000000002 -49.142022 12160 -61.871 6910013.0 682830.0
3109 155.94 666.25 22766.896 -11.570752154541758 -54.126247845458245 -27.921156 -49.141985999999996 12160 -65.697 6910143.0 682835.0
3110 113.91 662.96 22766.885 -14.322801961549665 -54.067198038450336 -27.919975 -49.141958 12160 -68.39 6910274.0 682840.0
3111 100.14 665.11 22766.873 -10.540881280753155 -54.01011871924685 -27.918796999999998 -49.14195 12160 -64.551 6910404.0 682843.0
3112 103.4 673.76 22766.86 -9.000185953671156 -53.95381404632884 -27.917631 -49.141953 12160 -62.95399999999999 6910534.0 682845.0
3113 127.59 684.87 22766.847999999998 -9.875452394603322 -53.89954760539668 -27.916478 -49.141958 12160 -63.775 6910661.0 682846.0
3114 155.47 691.5 22766.836 -11.532140030769042 -53.84485996923095 -27.915328000000002 -49.141967 12160 -65.377 6910789.0 682847.0
3115 175.51 693.73 22766.822999999997 -13.041827666934651 -53.79017233306534 -27.914175 -49.141975 12160 -66.832 6910917.0 682848.0
3116 181.48 698.77 22766.81 -14.372094107866936 -53.73590589213307 -27.913025 -49.141992 12160 -68.108 6911044.0 682849.0
3117 156.27 707.03 22766.797000000002 -17.101811256228117 -53.68318874377188 -27.911881 -49.142016999999996 12160 -70.785 6911171.0 682848.0
3118 130.84 718.39 22766.783 -18.621686014122517 -53.63131398587748 -27.91075 -49.14205 12160 -72.253 6911296.0 682847.0
3119 119.4 734.76 22766.77 -19.82294373526451 -53.58105626473549 -27.909641999999998 -49.142086 12160 -73.404 6911419.0 682845.0
3120 128.96 757.6 22766.757 -20.7725166754728 -53.532483324527206 -27.908569 -49.142122 12160 -74.305 6911538.0 682843.0
3121 119.28 777.23 22766.744 -22.60124722521416 -53.48475277478584 -27.907514000000003 -49.142164 12160 -76.086 6911655.0 682841.0
3122 102.93 785.27 22766.731 -23.899977774955538 -53.437022225044466 -27.906458 -49.142203 12160 -77.337 6911772.0 682839.0
3123 101.73 784.13 22766.717999999997 -23.7857083246969 -53.3892916753031 -27.9054 -49.142241999999996 12160 -77.175 6911889.0 682837.0
3124 119.81 781.99 22766.705 -21.292281264905178 -53.34071873509482 -27.904328000000003 -49.142275 12160 -74.633 6912008.0 682835.0
3125 146.34 778.36 22766.693 -17.62782469291789 -53.290175307082116 -27.903246999999997 -49.142292 12160 -70.918 6912128.0 682835.0
3126 169.8 774.84 22766.681 -22.494563962449412 -53.23843603755059 -27.902153000000002 -49.142308 12160 -75.733 6912249.0 682836.0
3127 193.18 775.04 22766.668999999998 -29.090145622447864 -53.18585437755215 -27.90105 -49.142317 12160 -82.27600000000001 6912372.0 682837.0
3128 201.5 776.44 22766.657000000003 -34.789080733498444 -53.13291926650157 -27.899942 -49.142317 12160 -87.92200000000001 6912494.0 682839.0
3129 194.41 781.43 22766.646 -39.3320158445489 -53.07998415545111 -27.898842 -49.142317 12160 -92.412 6912616.0 682841.0
3130 178.9 787.92 22766.635 -44.376950955599355 -53.02704904440064 -27.897744 -49.142306 12160 -97.404 6912738.0 682843.0
3131 149.29 793.01 22766.624 -45.472239517701965 -52.97376048229803 -27.896653000000004 -49.1423 12160 -98.446 6912859.0 682846.0
3132 132.73 802.85 22766.612999999998 -38.64633223828551 -52.92166776171449 -27.895571999999998 -49.142303000000005 12160 -91.568 6912979.0 682848.0
3133 118.18 815.7 22766.601000000002 -31.950033275831302 -52.8719667241687 -27.894506 -49.142319 12160 -84.822 6913097.0 682848.0
3134 121.16 828.67 22766.59 -27.302117276624813 -52.82388272337519 -27.893456 -49.142339 12160 -80.126 6913213.0 682847.0
3135 110.58 842.61 22766.577999999998 -27.03055472847022 -52.775445271529776 -27.892421999999996 -49.142356 12160 -79.806 6913328.0 682847.0
3136 94.62 855.93 22766.567000000003 -28.413924436134323 -52.72707556386568 -27.891403000000004 -49.142364 12160 -81.141 6913441.0 682848.0
3137 95.3 865.64 22766.557 -29.404872948564964 -52.67912705143504 -27.890386 -49.142371999999995 12160 -82.084 6913553.0 682849.0
3138 104.17 869.49 22766.546000000002 -31.082821460995596 -52.6311785390044 -27.889375 -49.142381 12160 -83.714 6913665.0 682850.0
3139 104.85 870.06 22766.535 -31.60396581494507 -52.58203418505494 -27.888361 -49.142383 12160 -84.186 6913778.0 682852.0
3140 104.98 863.08 22766.525 -29.966335522609157 -52.53366447739084 -27.887339 -49.142383 12160 -82.5 6913891.0 682853.0
3141 134.02 853.5 22766.514 -26.51712642550671 -52.484873574493285 -27.886306 -49.142389 12160 -79.002 6914005.0 682854.0
3142 141.05 844.82 22766.502999999997 -26.350406267819046 -52.435593732180955 -27.885253000000002 -49.142410999999996 12160 -78.786 6914122.0 682854.0
3143 133.78 836.86 22766.488999999998 -29.798558012793876 -52.38744198720613 -27.884189000000003 -49.142456 12160 -82.186 6914240.0 682852.0
3144 142.2 830.74 22766.475 -30.653807014145713 -52.34119298585429 -27.883117 -49.142519 12160 -82.995 6914359.0 682847.0
3145 176.58 826.45 22766.461 -28.367056015497425 -52.29494398450257 -27.882039000000002 -49.142592 12160 -80.66199999999999 6914478.0 682842.0
3146 189.55 822.53 22766.447 -33.653922053601676 -52.247077946398335 -27.880953 -49.14265 12160 -85.90100000000001 6914599.0 682838.0
3147 195.44 818.58 22766.432999999997 -41.612562737991276 -52.19843726200873 -27.879864 -49.142694 12160 -93.811 6914720.0 682835.0
3148 203.3 817.09 22766.421000000002 -45.55930200752291 -52.146697992477094 -27.878771999999998 -49.142711 12160 -97.706 6914841.0 682836.0
3149 198.31 813.49 22766.411 -48.52839472810656 -52.09460527189343 -27.877681 -49.142706 12160 -100.62299999999999 6914961.0 682838.0
3150 177.27 808.41 22766.4 -51.40532983915704 -52.04167016084296 -27.876586 -49.142697 12160 -103.447 6915083.0 682840.0
3151 159.97 804.25 22766.389 -54.086843754974055 -51.98915624502595 -27.875491999999998 -49.142706 12160 -106.07600000000001 6915204.0 682842.0
3152 150.39 803.42 22766.377 -57.30503373193472 -51.93896626806528 -27.874397 -49.142731 12160 -109.244 6915325.0 682841.0
3153 144.8 802.68 22766.363999999998 -62.32622370889529 -51.88877629110471 -27.873306 -49.142761 12160 -114.215 6915446.0 682840.0
3154 138.24 803.6 22766.351000000002 -70.96863903957048 -51.83936096042952 -27.872217 -49.1428 12160 -122.80799999999999 6915567.0 682838.0
3155 126.64 808.94 22766.338 -81.78866268720782 -51.79233731279219 -27.871142 -49.142853 12160 -133.58100000000002 6915686.0 682834.0
3156 112.32 821.48 22766.325 -78.04161859066369 -51.74538140933631 -27.870092 -49.1429 12160 -129.787 6915803.0 682831.0
3157 101.6 837.92 22766.312 -64.83866435947124 -51.699335640528766 -27.869069 -49.142944 12160 -116.538 6915916.0 682829.0
3158 117.19 848.0 22766.3 -53.644514286759936 -51.65448571324006 -27.868058 -49.142992 12160 -105.29899999999999 6916028.0 682826.0
3159 119.55 851.21 22766.287999999997 -50.02736421404866 -51.60963578595134 -27.867053000000002 -49.143035999999995 12160 -101.637 6916140.0 682823.0
3160 138.15 850.12 22766.275 -53.819214141337376 -51.564785858662624 -27.866041999999997 -49.143086 12160 -105.384 6916252.0 682820.0
3161 177.12 847.97 22766.262000000002 -54.265485263859546 -51.51951473614045 -27.865019 -49.143133 12160 -105.785 6916365.0 682817.0
3162 209.03 841.92 22766.25 -55.941373423134 -51.472626576866 -27.863985999999997 -49.143175 12160 -107.414 6916480.0 682815.0
3163 242.19 833.44 22766.237999999998 -57.724457423927504 -51.4245425760725 -27.862939 -49.1432 12160 -109.149 6916596.0 682814.0
3164 245.12 824.52 22766.227000000003 -58.4671584614733 -51.37484153852671 -27.861875 -49.143211 12160 -109.84200000000001 6916714.0 682814.0
3165 238.11 817.77 22766.217 -58.12382998682339 -51.323170013176615 -27.860794 -49.143217 12160 -109.447 6916833.0 682816.0
3166 192.05 814.14 22766.206000000002 -58.11034390264051 -51.27065609735949 -27.859708 -49.143214 12160 -109.381 6916954.0 682818.0
3167 164.67 811.99 22766.195 -59.111857818457516 -51.21814218154248 -27.858614000000003 -49.143211 12160 -110.33 6917075.0 682820.0
3168 146.17 810.25 22766.185 -60.74837173427464 -51.16562826572536 -27.857516999999998 -49.143208 12160 -111.914 6917196.0 682822.0
3169 119.45 807.41 22766.174 -63.5063068453251 -51.1126931546749 -27.856416999999997 -49.143211 12160 -114.619 6917318.0 682824.0
3170 103.49 806.72 22766.162999999997 -65.50911385903805 -51.06088614096194 -27.855314 -49.143225 12160 -116.57 6917441.0 682824.0
3171 108.21 810.57 22766.151 -66.32407848228422 -51.00992151771578 -27.854219 -49.143242 12160 -117.334 6917562.0 682824.0
3172 89.15 818.31 22766.139 -64.75484726401133 -50.96015273598867 -27.853136 -49.143269000000004 12160 -115.715 6917682.0 682823.0
3173 98.94 825.38 22766.127 -64.75396949679057 -50.91003050320943 -27.852058000000003 -49.143294 12160 -115.664 6917801.0 682823.0
3174 122.13 827.57 22766.116 -63.824091729569815 -50.85990827043018 -27.850986 -49.143308000000005 12160 -114.684 6917920.0 682823.0
3175 138.41 827.84 22766.106 -65.16976325492001 -50.808236745079974 -27.849914000000002 -49.143306 12160 -115.978 6918039.0 682825.0
3176 152.78 826.98 22766.096 -70.94620942655573 -50.75579057344429 -27.848836 -49.1433 12160 -121.70200000000001 6918158.0 682828.0
3177 147.99 825.38 22766.086 -77.34907679342476 -50.70292320657526 -27.847756 -49.143289 12160 -128.05200000000002 6918278.0 682831.0
3178 137.2 826.84 22766.075 -81.45139486772291 -50.65160513227707 -27.846678000000004 -49.143294 12160 -132.10299999999998 6918398.0 682832.0
3179 124.26 833.92 22766.064 -84.39587055155421 -50.6011294484458 -27.845608000000002 -49.143306 12160 -134.997 6918516.0 682833.0
3180 111.72 849.1 22766.054 -81.4623080033996 -50.55269199660039 -27.844569 -49.143316999999996 12160 -132.015 6918631.0 682833.0
3181 113.2 866.39 22766.043999999998 -75.33903116211573 -50.503968837884265 -27.843558 -49.143316999999996 12160 -125.84299999999999 6918743.0 682835.0
3182 128.88 875.3 22766.035 -65.22075432083186 -50.455245679168144 -27.842556 -49.143314000000004 12160 -115.676 6918855.0 682837.0
3183 149.83 874.46 22766.025 -55.963056284314526 -50.40694371568548 -27.841547 -49.143311 12160 -106.37 6918966.0 682839.0
3184 156.7 868.2 22766.016 -52.1132006382641 -50.35779936173591 -27.840531 -49.143303 12160 -102.471 6919079.0 682841.0
3185 188.68 862.38 22766.006 -53.97176618744713 -50.30823381255287 -27.839503000000004 -49.143303 12160 -104.28 6919193.0 682843.0
3186 185.39 860.95 22765.995 -60.76697828557804 -50.25902171442197 -27.838464000000002 -49.143314000000004 12160 -111.02600000000001 6919308.0 682844.0
3187 158.12 864.37 22765.984 -64.55386644485249 -50.21213355514752 -27.837421999999997 -49.143347 12160 -114.766 6919423.0 682842.0
3188 129.87 868.85 22765.971 -63.92440115307503 -50.16559884692497 -27.836383 -49.143403 12160 -114.09 6919539.0 682839.0
3189 93.39 870.52 22765.958 -57.33296537349303 -50.12103462650696 -27.835341999999997 -49.143469 12160 -107.454 6919654.0 682834.0
3190 118.31 873.76 22765.944 -51.23675494762567 -50.07724505237432 -27.834303000000002 -49.143544 12160 -101.314 6919769.0 682828.0
3191 149.75 883.5 22765.93 -48.68989797281023 -50.03310202718977 -27.833271999999997 -49.143611 12160 -98.723 6919883.0 682823.0
3192 137.02 895.71 22765.917999999998 -50.031169095332395 -49.9878309046676 -27.832256 -49.143656 12160 -100.01899999999999 6919996.0 682820.0
3193 100.56 906.63 22765.907000000003 -49.049568315192076 -49.941431684807924 -27.831246999999998 -49.143683 12160 -98.991 6920108.0 682819.0
3194 79.95 920.59 22765.897 -46.06689979087032 -49.89510020912968 -27.830256 -49.143708000000004 12160 -95.962 6920218.0 682819.0
3195 89.11 932.72 22765.887000000002 -44.40403542502973 -49.84996457497026 -27.829275 -49.143728 12160 -94.25399999999999 6920327.0 682818.0
3196 107.47 941.04 22765.876 -39.920524510241066 -49.80447548975893 -27.828296999999996 -49.143747 12160 -89.725 6920435.0 682818.0
3197 90.97 945.01 22765.866 -36.88343479068587 -49.75856520931414 -27.827316999999997 -49.143764000000004 12160 -86.64200000000001 6920544.0 682818.0
3198 100.4 940.88 22765.856 -33.048766266364225 -49.712233733635784 -27.826321999999998 -49.143781 12160 -82.76100000000001 6920654.0 682818.0
3199 113.04 931.5 22765.846 -29.64171477879485 -49.66428522120515 -27.825308000000003 -49.143792 12160 -79.306 6920766.0 682819.0
3200 142.97 921.4 22765.836 -26.104348072159205 -49.61465192784079 -27.824264000000003 -49.143797 12160 -75.719 6920882.0 682820.0
3201 168.3 916.12 22765.826 -24.178598402275966 -49.56340159772404 -27.823196999999997 -49.143792 12160 -73.742 6921000.0 682822.0
3202 201.21 918.15 22765.816000000003 -23.331269927626167 -49.51173007237384 -27.822119 -49.143789 12160 -72.843 6921119.0 682824.0
3203 197.01 923.8 22765.807 -22.659137294495196 -49.4588627055048 -27.821046999999997 -49.143783 12160 -72.118 6921239.0 682827.0
3204 178.04 928.24 22765.797000000002 -20.943162270897425 -49.40683772910257 -27.819978000000003 -49.143772 12160 -70.35 6921357.0 682830.0
3205 154.06 932.82 22765.787999999997 -19.24618724729966 -49.35481275270034 -27.818911 -49.143755999999996 12160 -68.601 6921475.0 682833.0
3206 136.71 936.0 22765.779 -16.970212223701886 -49.30278777629811 -27.817844 -49.143739000000004 12160 -66.273 6921593.0 682836.0
3207 136.95 937.21 22765.77 -14.579433041623055 -49.24956695837694 -27.816775 -49.143722 12160 -63.82899999999999 6921712.0 682840.0
3208 149.98 940.14 22765.761000000002 -12.038232664310776 -49.19676733568922 -27.815706 -49.143703 12160 -61.235 6921830.0 682844.0
3209 165.39 945.88 22765.752999999997 -8.946806933283973 -49.14319306671603 -27.814639 -49.143669 12160 -58.09 6921948.0 682849.0
3210 181.71 951.03 22765.745 -6.533381202257168 -49.08961879774284 -27.813578000000003 -49.143631 12160 -55.623000000000005 6922066.0 682854.0
3211 184.38 955.86 22765.737999999998 -5.232308922282378 -49.03569107771762 -27.812521999999998 -49.143589 12160 -54.268 6922183.0 682860.0
3212 193.27 961.58 22765.73 -3.6920408007886536 -48.982959199211344 -27.811475 -49.143558 12160 -52.675 6922299.0 682865.0
3213 194.23 966.19 22765.721 -2.7258021914906365 -48.932197808509365 -27.810436 -49.14355 12160 -51.658 6922414.0 682868.0
3214 171.03 965.26 22765.711 -1.4738184481025982 -48.884181551897406 -27.809403000000003 -49.143561 12160 -50.358000000000004 6922528.0 682868.0
3215 176.65 963.57 22765.699 -0.2444812536626415 -48.83651874633736 -27.808366999999997 -49.143594 12160 -49.081 6922643.0 682867.0
